animal,ds_type,video_id,segment_id,start_time,end_time,total_time,interacting_object,video_path
dog,train,f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c,5,0:04,0:08,8,toy,training_set/edited_f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c/edited_f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c_segment_5.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,3,3:08,3:12,245,person,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_003.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,4,NONE,NONE,31,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_004.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,5,NONE,NONE,127,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_005.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,6,2:06,2:35,155,food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_006.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,9,NONE,NONE,9,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_009.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,10,NONE,NONE,33,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_010.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,11,0:41;4:24,3:21;10:00,600,food;food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_011.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,12,0:00;1:53;1:56,1:52;1:55;1:59,119,food;bench;person,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_012.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,13,0:00;0:12,0:09;0:19,21,toy;toy,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_013.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,14,NONE,NONE,30,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_014.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,15,NONE,NONE,117,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_015.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,16,3:52;4:10,4:07;5:05,306,dog;dog,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_016.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,17,NONE,NONE,208,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_017.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,18,1:18,1:32,210,bird,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_018.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,19,1:05,1:17,77,dog,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_019.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,20,0:00;0:08;0:10,0:06;0:09;0:18,18,person;dog;person,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_020.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,21,0:15,0:26,482,plant,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_021.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,22,0:27,0:37,272,floor,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_022.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,23,NONE,NONE,50,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_023.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,24,NONE,NONE,35,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_024.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,25,0:06,0:10,10,person,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_025.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,27,NONE,NONE,11,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_027.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,28,NONE,NONE,29,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_028.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,29,NONE,NONE,8,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_029.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,30,NONE,NONE,35,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_030.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,31,NONE,NONE,9,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_031.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,32,0:00,0:03,3,food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_032.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,33,0:00,0:06,6,food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_033.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,34,5:36;5:43,5:42;5:44,551,dog;person,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_034.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,35,NONE,NONE,156,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_035.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,36,NONE,NONE,35,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_036.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,37,0:38;0:53,0:41;0:56,256,bench;bench,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_037.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,38,NONE,NONE,15,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_038.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,39,NONE,NONE,43,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_039.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,40,NONE,NONE,40,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_040.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,41,NONE,NONE,14,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_041.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,42,NONE,NONE,7,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_042.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,43,NONE,NONE,8,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_043.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,44,NONE,NONE,24,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_044.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,45,NONE,NONE,13,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_045.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,46,0:00;0:31,0:29;0:38,38,food;food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_046.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,47,NONE,NONE,17,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_047.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,48,0:00;0:25,0:23;0:41,41,person;food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_048.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,49,0:00,0:09,9,food,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_049.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,50,NONE,NONE,15,NONE,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_050.mp4
dog,train,f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3,53,0:24;0:28,0:26;0:37,37,bench;person,training_set/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3/edited_f0596f2b564265bb5f34dc2042148a61fbc62e3bba7089c79f4c40ccb12e40d3_segment_053.mp4
dog,train,f13bc38532ac187ac3249bccf83a394c1c78e03979a44d9a1784d1be46e23546,1,0:31;1:41;1:56;2:18,0:35;1:55;2:03;2:39,159,dog;person;dog;floor,training_set/edited_f13bc38532ac187ac3249bccf83a394c1c78e03979a44d9a1784d1be46e23546/edited_f13bc38532ac187ac3249bccf83a394c1c78e03979a44d9a1784d1be46e23546_segment_1.mp4
dog,train,f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0,1,0:00;0:13,0:10;0:16,17,floor;dog,training_set/edited_f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0/edited_f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0_segment_1.mp4
dog,train,f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0,3,0:00,0:16,16,dog,training_set/edited_f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0/edited_f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0_segment_3.mp4
dog,train,f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0,5,0:00,0:13,13,dog,training_set/edited_f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0/edited_f1af271fac50e4132cc0c15926444e782899605a48ada63bc1fb473bbce536b0_segment_5.mp4
dog,train,ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af,4,0:00,0:10,127,person,training_set/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af_segment_004.mp4
dog,train,ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af,5,0:00;1:48;2:43;2:55,1:45;2:39;2:48;3:06,403,person;person;person;person,training_set/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af_segment_005.mp4
dog,train,ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af,11,NONE,NONE,115,NONE,training_set/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af_segment_011.mp4
dog,train,ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af,12,1:43;2:26;2:48;3:44,1:47;2:36;2:52;3:47,527,bench;person;bench;bench,training_set/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af_segment_012.mp4
dog,train,ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af,13,0:42;0:58;3:27,0:57;1:12;3:50,255,person;food;person,training_set/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af/edited_ee720b1b4ef71deaef4c9ba79c46e9b66f0e2b528883a2fef26c8f955bf001af_segment_013.mp4
dog,train,eb1d03afe6ab5f56446e5ae611a614e215123d7295373bdff78ae02920dad625,1,0:03,0:08,23,other,training_set/edited_eb1d03afe6ab5f56446e5ae611a614e215123d7295373bdff78ae02920dad625/edited_eb1d03afe6ab5f56446e5ae611a614e215123d7295373bdff78ae02920dad625_segment_1.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,1,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_001.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,4,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_004.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,5,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_005.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,6,0:00,0:02,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_006.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,8,NONE,NONE,3,NONE,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_008.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,13,0:00,0:04,8,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_013.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,19,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_019.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,42,NONE,NONE,3,NONE,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_042.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,43,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_043.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,45,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_045.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,50,0:00,0:03,3,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_050.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,54,0:03,0:06,6,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_054.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,55,0:01,0:05,5,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_055.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,56,0:00,0:05,5,person,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_056.mp4
dog,train,eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228,57,NONE,NONE,7,NONE,training_set/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228/edited_eaf2a6e2438794afad602a789ee1a7c621527a5b4de6ea3b5e8905a8ef2d4228_segment_057.mp4
dog,train,e02137954a49b039beec16ec38d3fd116969b771e6399d601d6e0da9bd14db71,1,NONE,NONE,35,NONE,training_set/edited_e02137954a49b039beec16ec38d3fd116969b771e6399d601d6e0da9bd14db71/edited_e02137954a49b039beec16ec38d3fd116969b771e6399d601d6e0da9bd14db71_segment_1.mp4
dog,train,e104a6f9fc391f5e939294d41bccd9e433bf72c0a307d02204421425046b8586,1,0:05;0:14;0:21;0:23;0:29;0:32,0:10;0:18;0:22;0:28;0:31;0:34,35,person;person;ball;person;toy;person,training_set/edited_e104a6f9fc391f5e939294d41bccd9e433bf72c0a307d02204421425046b8586/edited_e104a6f9fc391f5e939294d41bccd9e433bf72c0a307d02204421425046b8586_segment_1.mp4
dog,train,e64eb40c07f4505402e0be837bda3a83c9590c724d7bc9208c6277b6abbaa737,1,NONE,NONE,53,NONE,training_set/edited_e64eb40c07f4505402e0be837bda3a83c9590c724d7bc9208c6277b6abbaa737/edited_e64eb40c07f4505402e0be837bda3a83c9590c724d7bc9208c6277b6abbaa737_segment_1.mp4
dog,train,e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4,1,0:00;0:04,0:03;0:10,10,person;dog,training_set/edited_e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4/edited_e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4_segment_001.mp4
dog,train,e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4,2,0:00;0:08,0:07;0:15,15,person;dog,training_set/edited_e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4/edited_e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4_segment_002.mp4
dog,train,e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4,3,0:08,0:10,10,person,training_set/edited_e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4/edited_e08ec090740cdd40a32ae36ed5c5dadc817e632188508d1aaef638449012c0a4_segment_003.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,1,NONE,NONE,31,NONE,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_001.mp4
